;familyKey;family;rank
6448;7973.0;philopotamidae;family
6449;7974.0;philorheithridae;family
6450;7975.0;phryganeidae;family
6451;7976.0;plectrotarsidae;family
6452;7977.0;bogidiellidae;family
6453;7978.0;bougisidae;family
6454;7979.0;caprellinoididae;family
6455;7980.0;ceinidae;family
6456;7981.0;colomastigidae;family
6457;7982.0;cyamidae;family
6458;7983.0;cyllopodidae;family
6459;7984.0;endevouridae;family
6460;7985.0;eusiridae;family
6461;7986.0;exoedicerotidae;family
6462;7987.0;gammaracanthidae;family
6463;7988.0;gammarellidae;family
6464;7989.0;hadziidae;family
6465;7990.0;hyperiidae;family
6466;7991.0;hyperiopsidae;family
6467;7992.0;iphimediidae;family
6468;7993.0;isaeidae;family
6469;7994.0;ischyroceridae;family
6470;7995.0;iulopididae;family
6471;7996.0;lanceolidae;family
6472;7997.0;laphystiopsidae;family
6473;7998.0;lestrigonidae;family
6474;7999.0;leucothoidae;family
6475;8000.0;liljeborgiidae;family
6476;8001.0;lycaeidae;family
6477;8002.0;lysianassidae;family
6478;4851.0;klebsormidiaceae;family
6479;4852.0;chlorellaceae;family
6480;4853.0;anadyomenaceae;family
6481;4854.0;cladophoraceae;family
6482;4855.0;witrockiellaceae;family
6483;4856.0;dasycladaceae;family
6484;4857.0;ulotrichaceae;family
6485;4858.0;trichodactylidae;family
6486;4859.0;polyphysaceae;family
6487;4860.0;siphonocladaceae;family
6488;4861.0;valoniaceae;family
6489;7559.0;trentepohliaceae;family
6490;4863.0;taxaceae;family
6491;4864.0;bedelliidae;family
6492;4865.0;blastobasidae;family
6493;4866.0;brahmaeidae;family
6494;4867.0;bucculatricidae;family
6495;4868.0;callidulidae;family
6496;4869.0;cecidosidae;family
6497;4870.0;choreutidae;family
6498;4871.0;copromorphidae;family
6499;4872.0;cyclotornidae;family
6500;4873.0;desulfohalobiaceae;family
6501;4874.0;geobacteraceae;family
6502;4875.0;cystobacteraceae;family
6503;4876.0;polyangiaceae;family
6504;4877.0;syntrophaceae;family
6505;4878.0;helicobacteraceae;family
6506;4880.0;nautiliaceae;family
6507;4881.0;thermithiobacillaceae;family
6508;4882.0;alteromonadaceae;family
6509;4883.0;duplorbidae;family
6510;4884.0;mycetomorphidae;family
6511;4885.0;compsopogonaceae;family
6512;4886.0;erythrotrichiaceae;family
6513;4887.0;acrochaetiaceae;family
6514;4888.0;batrachospermaceae;family
6515;4889.0;lemaneaceae;family
6516;4890.0;psilosiphonaceae;family
6517;4891.0;bonnemaisoniaceae;family
6518;4892.0;naccariaceae;family
6519;4893.0;dasyaceae;family
6520;4894.0;delesseriaceae;family
6521;4895.0;rhodomelaceae;family
6522;4896.0;shewanellaceae;family
6523;4897.0;chromatiaceae;family
6524;4898.0;ectothiorhodospiraceae;family
6525;4899.0;enterobacteriaceae;family
6526;4900.0;arietellidae;family
6527;4901.0;augaptilidae;family
6528;4902.0;calanidae;family
6529;4903.0;cladorhizidae;family
6530;4904.0;dendoricellidae;family
6531;4905.0;desmacellidae;family
6532;4906.0;hamacanthidae;family
6533;4907.0;iotrochotidae;family
6534;4908.0;merliidae;family
6535;4909.0;microcionidae;family
6536;8994.0;raspailiidae;family
6537;4911.0;tedaniidae;family
6538;4912.0;spirasigmidae;family
6539;4913.0;tetillidae;family
6540;4914.0;aplysinellidae;family
6541;4915.0;aplysinidae;family
6542;4916.0;ianthellidae;family
6543;4917.0;pseudoceratinidae;family
6544;4918.0;colaconemataceae;family
6545;4919.0;corallinaceae;family
6546;4921.0;gelidiaceae;family
6547;4922.0;acrosymphytaceae;family
6548;4923.0;acrotylaceae;family
6549;4924.0;aculeorhynchidae;family
6550;4925.0;areschougiaceae;family
6551;4926.0;calosiphonaceae;family
6552;4927.0;caulacanthaceae;family
6553;4928.0;choreocolacaceae;family
6554;4929.0;corynocystaceae;family
6555;4930.0;corynomorphaceae;family
6556;4931.0;crossocarpaceae;family
6557;4932.0;cystocloniaceae;family
6558;4933.0;furcellariaceae;family
6559;4934.0;gainiaceae;family
6560;4935.0;gloiosiphoniaceae;family
6561;4936.0;kallymeniaceae;family
6562;4937.0;mychodeaceae;family
6563;4938.0;acrumenidae;family
6564;4939.0;nemastomataceae;family
6565;4940.0;peyssonneliaceae;family
6566;4941.0;phyllophoraceae;family
6567;4942.0;rissoellaceae;family
6568;4943.0;wurdemanniaceae;family
6569;4944.0;gracilariaceae;family
6570;4945.0;liagoraceae;family
6571;4946.0;scinaiaceae;family
6572;4947.0;rhodothamniellaceae;family
6573;4948.0;rhodogorgonaceae;family
6574;4949.0;faucheaceae;family
6575;4950.0;lomentariaceae;family
6576;4951.0;rhodymeniaceae;family
6577;4952.0;thoreaceae;family
6578;4953.0;phragmonemataceae;family
6579;4954.0;porphyridiaceae;family
6580;4955.0;stylonemataceae;family
6581;4956.0;chlorarachniaceae;family
6582;4957.0;candaciidae;family
6583;4958.0;diaixidae;family
6584;4959.0;euchaetidae;family
6585;4960.0;heterorhabdidae;family
6586;4961.0;megacalanidae;family
6587;4962.0;pseudocyclopiidae;family
6588;4963.0;stephidae;family
6589;4964.0;temoridae;family
6590;4965.0;reighardiidae;family
6591;4975.0;aspidogastridae;family
6592;4976.0;multicalycidae;family
6593;4988.0;cyclopidae;family
6594;4989.0;cyclopinidae;family
6595;4990.0;oithonidae;family
6596;4991.0;psammocyclopinidae;family
6597;4992.0;thaumatopsyllidae;family
6598;4993.0;ascothoracidae;family
6599;4303216.0;hamondiidae;family
6600;4995.0;ameiridae;family
6601;4996.0;ancorabolidae;family
6602;4995.0;ameiridae;family
6603;9087.0;aegisthidae;family
6604;4999.0;cletodidae;family
6605;5000.0;laophontidae;family
6606;5001.0;leptopontiidae;family
6607;5002.0;louriniidae;family
6608;5003.0;choriplacidae;family
6609;5004.0;metidae;family
6610;5005.0;miraciidae;family
6611;5006.0;neobradyidae;family
6612;5007.0;orthopsyllidae;family
6613;5008.0;paramesochridae;family
6614;5009.0;parastenocarididae;family
6615;5010.0;peltidiidae;family
6616;5011.0;porcellidiidae;family
6617;5012.0;ithonidae;family
6618;7694080.0;rhizotrichidae;family
6619;5014.0;myrtaceae;family
6620;5015.0;rosaceae;family
6621;5016.0;phrynosomatidae;family
6622;5017.0;polychrotidae;family
6623;5018.0;pygopodidae;family
6624;5019.0;teiidae;family
6625;5020.0;tropidophiidae;family
6626;5021.0;typhlopidae;family
6627;5022.0;uropeltidae;family
6628;5023.0;varanidae;family
6629;5024.0;viperidae;family
6630;5025.0;xantusiidae;family
6631;5026.0;tachidiidae;family
6632;5027.0;tegastidae;family
6633;5028.0;thalestridae;family
6634;5029.0;thompsonulidae;family
6635;5030.0;sacculinidae;family
6636;5031.0;synagogidae;family
6637;5032.0;misophriidae;family
6638;5033.0;anelasmatidae;family
6639;5034.0;koleolepadidae;family
6640;5035.0;pollicipedidae;family
6641;5036.0;scalpellidae;family
6642;5037.0;anthessiidae;family
6643;5038.0;clausiidae;family
6644;5039.0;corycaeidae;family
6645;5040.0;erebonasteridae;family
6646;5041.0;ergasilidae;family
6647;5042.0;lamippidae;family
6648;9135.0;chondracanthidae;family
6649;5044.0;myicolidae;family
6650;5045.0;mytilicolidae;family
6651;5046.0;nereicolidae;family
6652;5047.0;octopicolidae;family
6653;5048.0;oncaeidae;family
6654;9135.0;chondracanthidae;family
6655;5050.0;philichthyidae;family
6656;5051.0;phyllodicolidae;family
6657;5052.0;sabelliphilidae;family
6658;5053.0;sapphirinidae;family
6659;5054.0;serpulidicolidae;family
6660;5055.0;shiinoidae;family
6661;5056.0;splanchnotrophidae;family
6662;9247511.0;trimastigidae;family
6663;9146.0;taeniacanthidae;family
6664;5059.0;urocopiidae;family
6665;5060.0;linguatulidae;family
6666;5061.0;porocephalidae;family
6667;5062.0;sciaenidae;family
6668;5063.0;scombrolabracidae;family
6669;5064.0;scombropidae;family
6670;5065.0;scytalinidae;family
6671;5066.0;siganidae;family
6672;5067.0;sillaginidae;family
6673;5068.0;sparidae;family
6674;5069.0;sphyraenidae;family
6675;5070.0;stromateidae;family
6676;5071.0;symphysanodontidae;family
6677;5072.0;terapontidae;family
6678;5073.0;tetragonuridae;family
6679;5074.0;trachinidae;family
6680;5075.0;trichodontidae;family
6681;5076.0;xenisthmidae;family
6682;5077.0;zanclidae;family
6683;5078.0;zaproridae;family
6684;5079.0;zoarcidae;family
6685;5080.0;amblyopsidae;family
6686;5081.0;achiridae;family
6687;5082.0;paralichthyidae;family
6688;5083.0;psettodidae;family
6689;5084.0;samaridae;family
6690;5085.0;scophthalmidae;family
6691;5086.0;polymixiidae;family
6692;5087.0;polypteridae;family
6693;5088.0;cyematidae;family
6694;5089.0;monognathidae;family
6695;5090.0;anoplopomatidae;family
6696;5091.0;aploactinidae;family
6697;5092.0;bathylutichthyidae;family
6698;5093.0;bembridae;family
6699;5094.0;congiopodidae;family
6700;5095.0;ereuniidae;family
6701;5096.0;gnathanacanthidae;family
6702;5097.0;hemitripteridae;family
6703;5098.0;hoplichthyidae;family
6704;5099.0;neosebastidae;family
6705;5100.0;parabembridae;family
6706;5101.0;platycephalidae;family
6707;5102.0;cryptophialidae;family
6708;5103.0;archaeobalanidae;family
6709;5104.0;chthamalidae;family
6710;5107.0;blattidae;family
6711;5108.0;phasmatidae;family
6712;5109.0;platylepadidae;family
6713;5110.0;amorphoscelidae;family
6714;5111.0;nuttalliellidae;family
6715;5112.0;tetraclitidae;family
6716;5113.0;asterocheridae;family
6717;9184.0;pandaridae;family
6718;5115.0;dichelesthiidae;family
6719;5116.0;dissonidae;family
6720;5117.0;entomolepididae;family
6721;5118.0;eudactylinidae;family
6722;5854277.0;siboglinidae;family
6723;5854277.0;siboglinidae;family
6724;5854277.0;siboglinidae;family
6725;5122.0;ctenoplanidae;family
6726;5123.0;dryodoridae;family
6727;4289815.0;euplokamididae;family
6728;5125.0;eurhamphaeidae;family
6729;5126.0;haeckeliidae;family
6730;5127.0;atractaspididae;family
6731;5128.0;anomochilidae;family
6732;5129.0;diadumenidae;family
6733;5130.0;edwardsiidae;family
6734;5131.0;halcampidae;family
6735;5132.0;halcuriidae;family
6736;5133.0;haloclavidae;family
6737;5134.0;hormathiidae;family
6738;5135.0;isanthidae;family
6739;5136.0;limnactiniidae;family
6740;5137.0;liponematidae;family
6741;5138.0;nemanthidae;family
6742;5139.0;octineonidae;family
6743;8052418.0;preactiniidae;family
6744;5141.0;sagartiidae;family
6745;5142.0;thalassianthidae;family
6746;5143.0;sarsiellidae;family
6747;5144.0;antygomonidae;family
6748;5145.0;centroderidae;family
6749;5146.0;echinoderidae;family
6750;5147.0;neocentrophyidae;family
6751;5148.0;pliciloricidae;family
6752;5149.0;diplomystidae;family
6753;5150.0;doradidae;family
6754;5151.0;erethistidae;family
6755;5152.0;heteropneustidae;family
6756;5153.0;ictaluridae;family
6757;5154.0;coxiellaceae;family
6758;5155.0;legionellaceae;family
6759;5156.0;alcanivoracaceae;family
6760;5157.0;lacantuniidae;family
6761;5158.0;loricariidae;family
6762;5159.0;malapteruridae;family
6763;5160.0;mochokidae;family
6764;5161.0;nematogenyidae;family
6765;5162.0;olyridae;family
6766;5163.0;pimelodidae;family
6767;5164.0;plotosidae;family
6768;5165.0;pseudopimelodidae;family
6769;5166.0;schilbeidae;family
6770;5167.0;scoloplacidae;family
6771;5168.0;siluridae;family
6772;5169.0;ptychogastriidae;family
6773;5170.0;ptilocodiidae;family
6774;5171.0;pseudogorgiidae;family
6775;5172.0;protoptilidae;family
6776;5173.0;proboscidactylidae;family
6777;5174.0;pocilloporidae;family
6778;5175.0;plumulariidae;family
6779;5176.0;physophoridae;family
6780;5177.0;phialellidae;family
6781;5178.0;petasidae;family
6782;5179.0;periphyllidae;family
6783;5180.0;pennariidae;family
6784;8219.0;merulinidae;family
6785;5182.0;parazoanthidae;family
6786;5183.0;pandeidae;family
6787;5184.0;pachycordylidae;family
6788;4282682.0;orchistomatidae;family
6789;3251275.0;olindiidae;family
6790;5187.0;oceanidae;family
6791;5188.0;oceanospirillaceae;family
6792;5189.0;cytherellidae;family
6793;5190.0;bairdiidae;family
6794;5191.0;bythocytheridae;family
6795;5192.0;candonidae;family
6796;5193.0;cobanocytheridae;family
6797;5194.0;cushmanideidae;family
6798;5195.0;cytherettidae;family
6799;5197.0;cytheromatidae;family
6800;5198.0;cytheruridae;family
6801;5199.0;hemicytheridae;family
6802;5200.0;ilyocyprididae;family
6803;5201.0;lacertidae;family
6804;5202.0;lanthanotidae;family
6805;5203.0;dilaridae;family
6806;5204.0;coniopterygidae;family
6807;5205.0;sialidae;family
6808;5206.0;limnocytheridae;family
6809;5207.0;macrocyprididae;family
6810;5208.0;microcytheridae;family
6811;7437801.0;neocytherideididae;family
6812;5210.0;notodromadidae;family
6813;5211.0;parvocytheridae;family
6814;5212.0;psammocytheridae;family
6815;5213.0;saipanettidae;family
6816;5214.0;agneziidae;family
6817;5215.0;bombycillidae;family
6818;5216.0;brachypteraciidae;family
6819;5217.0;clavelinidae;family
6820;5218.0;corellidae;family
6821;5219.0;diazonidae;family
6822;5220.0;didemnidae;family
6823;5221.0;doliolidae;family
6824;5222.0;doliopsoididae;family
6825;4355319.0;euherdmaniidae;family
6826;5224.0;fritillariidae;family
6827;5225.0;caprimulgidae;family
6828;5226.0;cariamidae;family
6829;5227.0;certhiidae;family
6830;5228.0;aulacoctenidae;family
6831;5229.0;bathocyroidae;family
6832;5230.0;lingulidae;family
6833;5231.0;cnemophilidae;family
6834;5232.0;coerebidae;family
6835;5233.0;columbidae;family
6836;5234.0;corcoracidae;family
6837;5235.0;corvidae;family
6838;5236.0;cotingidae;family
6839;5237.0;cracidae;family
6840;5238.0;diomedeidae;family
6841;5239.0;dromaiidae;family
6842;5240.0;falconidae;family
6843;5241.0;fregatidae;family
6844;5242.0;fringillidae;family
6845;5243.0;furnariidae;family
6846;5244.0;galbulidae;family
6847;5245.0;glareolidae;family
6848;5246.0;heliornithidae;family
6849;5247.0;hemiprocnidae;family
6850;5248.0;hirundinidae;family
6851;5249.0;hydrobatidae;family
6852;5250.0;malaconotidae;family
6853;5251.0;maluridae;family
6854;5252.0;melanocharitidae;family
6855;5253.0;menuridae;family
6856;5254.0;mesitornithidae;family
6857;5255.0;momotidae;family
6858;5256.0;monarchidae;family
6859;5257.0;motacillidae;family
6860;5258.0;musophagidae;family
6861;5259.0;nectariniidae;family
6862;5260.0;numididae;family
6863;5261.0;opisthocomidae;family
6864;5262.0;pardalotidae;family
6865;5263.0;parulidae;family
6866;5264.0;passeridae;family
6867;5265.0;petroicidae;family
6868;5266.0;peucedramidae;family
6869;5267.0;phaethontidae;family
6870;5268.0;phalacrocoracidae;family
6871;5269.0;phoenicopteridae;family
6872;5270.0;pipridae;family
6873;5271.0;pluvianellidae;family
6874;5272.0;pomatostomidae;family
6875;5273.0;prunellidae;family
6876;5274.0;pteroclididae;family
6877;5275.0;ptilogonatidae;family
6878;5276.0;ptilonorhynchidae;family
6879;5277.0;pycnonotidae;family
6880;5278.0;raphidae;family
6881;5279.0;regulidae;family
6882;5280.0;rheidae;family
6883;5281.0;rhinocryptidae;family
6884;5282.0;scolopacidae;family
6885;5283.0;sittidae;family
6886;5284.0;spheniscidae;family
6887;5285.0;sylviidae;family
6888;5286.0;thamnophilidae;family
6889;5287.0;thinocoridae;family
6890;5288.0;threskiornithidae;family
6891;5289.0;trochilidae;family
6892;5290.0;turdidae;family
6893;5291.0;tyrannidae;family
6894;5292.0;tytonidae;family
6895;5293.0;upupidae;family
6896;5294.0;vangidae;family
6897;5295.0;viduidae;family
6898;5296.0;branchiostomatidae;family
6899;5297.0;chrysochloridae;family
6900;5298.0;cervidae;family
6901;5299.0;giraffidae;family
6902;5300.0;hippopotamidae;family
6903;5301.0;moschidae;family
6904;5302.0;suidae;family
6905;5303.0;tayassuidae;family
6906;5304.0;gynodiastylidae;family
6907;5305.0;leuconidae;family
6908;5306.0;hyaenidae;family
6909;5307.0;mustelidae;family
6910;5308.0;nandiniidae;family
6911;5309.0;otariidae;family
6912;5310.0;phocidae;family
6913;5311.0;procyonidae;family
6914;5312.0;viverridae;family
6915;5313.0;balaenopteridae;family
6916;5314.0;delphinidae;family
6917;5315.0;eschrichtiidae;family
6918;5316.0;hyperoodontidae;family
6919;5317.0;kogiidae;family
6920;5318.0;dalceridae;family
6921;5319.0;doidae;family
6922;5320.0;douglasiidae;family
6923;5321.0;tungidae;family
6924;5322.0;calabozoidae;family
6925;5323.0;coptopsyllidae;family
6926;5324.0;ischnopsyllidae;family
6927;5325.0;gayraliaceae;family
6928;5326.0;leptopsyllidae;family
6929;5327.0;lycopsyllidae;family
6930;5328.0;macropsyllidae;family
6931;5329.0;pygiopsyllidae;family
6932;5330.0;stephanocircidae;family
6933;5331.0;stivaliidae;family
6934;5332.0;mnesarchaeidae;family
6935;5333.0;palaephatidae;family
6936;5334.0;prodoxidae;family
6937;5335.0;prototheoridae;family
6938;5336.0;pyralidae;family
6939;5338.0;roeslerstammiidae;family
6940;5339.0;sematuridae;family
6941;5340.0;sesiidae;family
6942;5341.0;simaethistidae;family
6943;5342.0;tineodidae;family
6944;5343.0;tortricidae;family
6945;5344.0;whalleyanidae;family
6946;5345.0;ypsolophidae;family
6947;5346.0;xiphiopsyllidae;family
6948;5347.0;cirolanidae;family
6949;5348.0;cryptoniscidae;family
6950;5349.0;cryptothiridae;family
6951;5350.0;zygnemataceae;family
6952;5351.0;cyanidiaceae;family
6953;5352.0;casuarinaceae;family
6954;5353.0;juncaceae;family
6955;5354.0;dajidae;family
6956;5355.0;desmosomatidae;family
6957;5356.0;dubioniscidae;family
6958;5357.0;echinothambematidae;family
6959;5358.0;gnathostenetroidae;family
6960;5359.0;hadromastacidae;family
6961;5360.0;halophilosciidae;family
6962;5361.0;haploniscidae;family
6963;5362.0;hekelidae;family
6964;5363.0;holidoteidae;family
6965;5364.0;holognathidae;family
6966;5365.0;hypsimetopidae;family
6967;5366.0;irmaosidae;family
6968;5367.0;ischnomesidae;family
6969;5368.0;janiridae;family
6970;5369.0;joeropsididae;family
6971;5370.0;katianiridae;family
6972;5371.0;keuphyliidae;family
6973;5372.0;leptanthuridae;family
6974;5373.0;macrostylidae;family
6975;5374.0;mesosignidae;family
6976;5375.0;zamiaceae;family
6977;5376.0;microparasellidae;family
6978;5377.0;mictosomatidae;family
6979;5378.0;munnidae;family
6980;5379.0;munnopsidae;family
6981;5380.0;olibrinidae;family
6982;5381.0;oniscidae;family
6983;5382.0;paramunnidae;family
6984;5383.0;paranthuridae;family
6985;5384.0;phoratopodidae;family
6986;5385.0;phreatoicopsidae;family
6987;5386.0;fabaceae;family
6988;5387.0;expanathuridae;family
6989;5388.0;platyarthridae;family
6990;5389.0;pleurocopidae;family
6991;5390.0;podasconidae;family
6992;5391.0;ponderellidae;family
6993;5392.0;pseudojaniridae;family
6994;5393.0;pudeoniscidae;family
6995;5394.0;rectarcturidae;family
6996;5395.0;santiidae;family
6997;5396.0;schoebliidae;family
6998;5375.0;zamiaceae;family
6999;5398.0;scleropactidae;family
7000;5399.0;droseraceae;family
7001;5400.0;paranebaliidae;family
7002;5401.0;eucopiidae;family
7003;5402.0;lophogastridae;family
7004;5403.0;lepidomysidae;family
7005;5404.0;mysidae;family
7006;5405.0;petalophthalmidae;family
7007;5406.0;stygiomysidae;family
7008;5407.0;bathysquillidae;family
7009;5408.0;gonodactylidae;family
7010;5409.0;indosquillidae;family
7011;5410.0;lysiosquillidae;family
7012;5411.0;odontodactylidae;family
7013;5412.0;parasquillidae;family
7014;5413.0;pseudosquillidae;family
7015;5414.0;squillidae;family
7016;5415.0;tetrasquillidae;family
7017;5416.0;agathotanaidae;family
7018;5417.0;anarthruridae;family
7019;5418.0;anthracocarididae;family
7020;5419.0;apseudellidae;family
7021;5420.0;apseudidae;family
7022;5421.0;gigantapseudidae;family
